,filename,width,height,class,xmin,ymin,xmax,ymax
1960,armas (2877).jpg,340,227,pistol,1,16,337,168
1961,armas (1758).jpg,170,127,pistol,2,47,162,119
1962,armas (2898).jpg,870,1300,pistol,190,265,336,331
1963,armas (2898).jpg,870,1300,pistol,443,661,620,885
1964,armas (2461).jpg,160,120,pistol,10,12,148,110
1965,armas (2031).jpg,661,496,pistol,85,157,135,206
1966,armas (85).jpg,1300,867,pistol,74,99,319,387
1967,armas (1133).jpg,660,440,pistol,262,107,323,137
1968,armas (761).jpg,300,207,pistol,56,55,289,195
1969,armas (1563).jpg,500,375,pistol,30,102,475,293
1970,armas (1076).jpg,480,360,pistol,363,125,416,197
1971,armas (1426).jpg,500,442,pistol,102,84,386,411
1972,armas (1975).jpg,1100,733,pistol,76,6,1009,726
1973,armas (2820).jpg,920,588,pistol,144,285,203,392
1974,armas (2123).jpg,500,347,pistol,191,82,477,304
1975,armas (2573).jpg,160,120,pistol,4,4,157,114
1976,armas (2089).jpg,1000,639,pistol,413,73,623,282
1977,armas (2066).jpg,863,1392,pistol,347,70,434,227
1978,armas (2436).jpg,160,120,pistol,4,4,155,113
1979,armas (448).jpg,1023,682,pistol,236,162,863,531
1980,armas (2965).jpg,500,199,pistol,24,7,407,185
1981,armas (1575).jpg,500,449,pistol,16,219,244,397
1982,armas (1575).jpg,500,449,pistol,252,208,482,430
1983,armas (1575).jpg,500,449,pistol,29,52,230,224
1984,armas (1575).jpg,500,449,pistol,288,37,468,156
1985,armas (1125).jpg,594,410,pistol,312,115,569,234
1986,armas (327).jpg,300,470,pistol,31,40,121,152
1987,armas (93).jpg,1300,867,pistol,331,254,384,379
1988,armas (93).jpg,1300,867,pistol,600,275,686,463
1989,armas (93).jpg,1300,867,pistol,866,277,923,520
1990,armas (2359).jpg,160,120,pistol,2,1,156,119
1991,armas (1826).jpg,396,263,pistol,126,106,158,134
1992,armas (2709).jpg,160,120,pistol,2,2,155,115
1993,armas (632).jpg,640,478,pistol,76,41,474,310
1994,armas (1430).jpg,357,500,pistol,41,161,356,434
1995,armas (262).jpg,634,403,pistol,124,45,538,207
1996,armas (798).jpg,300,187,pistol,13,1,272,174
1997,armas (1060).jpg,400,268,pistol,73,59,280,204
1998,armas (2565).jpg,160,120,pistol,13,28,154,90
1999,armas (2135).jpg,600,450,pistol,29,80,589,423
2000,armas (1349).jpg,500,332,pistol,1,43,137,301
2001,armas (1719).jpg,500,375,pistol,17,38,494,344
2002,armas (2836).jpg,1200,600,pistol,426,27,785,495
2003,armas (2973).jpg,1530,958,pistol,26,11,1497,946
2004,armas (1172).jpg,995,690,pistol,55,65,865,415
2005,armas (720).jpg,540,366,pistol,166,99,299,203
2006,armas (720).jpg,540,366,pistol,399,34,467,163
2007,armas (720).jpg,540,366,pistol,310,284,462,319
2008,armas (1522).jpg,500,400,pistol,36,10,463,387
2009,armas (1037).jpg,192,262,pistol,2,48,176,200
2010,armas (1467).jpg,335,500,pistol,152,187,221,439
2011,armas (1934).jpg,1500,1100,pistol,154,343,650,955
2012,armas (2861).jpg,699,311,pistol,163,230,216,311
2013,armas (2861).jpg,699,311,pistol,1,196,40,277
2014,armas (2162).jpg,620,412,pistol,54,36,586,360
2015,armas (2498).jpg,160,120,pistol,3,3,157,112
2016,armas (2532).jpg,160,120,pistol,2,1,158,113
2017,armas (2027).jpg,661,496,pistol,408,219,442,248
2018,armas (2027).jpg,661,496,pistol,337,170,354,194
2019,armas (409).jpg,1023,651,pistol,28,15,786,585
2020,armas (2660).jpg,160,120,pistol,1,1,157,114
2021,armas (50).jpg,299,450,pistol,70,156,210,357
2022,armas (2230).jpg,160,120,pistol,5,2,159,114
2023,armas (2725).jpg,160,120,pistol,4,2,158,112
2024,armas (2375).jpg,160,120,pistol,4,1,157,111
2025,armas (1109).jpg,700,394,pistol,188,112,278,300
2026,armas (1559).jpg,500,375,pistol,29,97,438,349
2027,armas (921).jpg,275,183,pistol,1,1,158,176
2028,armas (188).jpg,876,493,pistol,151,3,655,444
2029,armas (1670).jpg,500,375,pistol,77,9,353,371
2030,armas (1735).jpg,500,375,pistol,1,32,308,375
2031,armas (537).jpg,260,194,pistol,46,139,110,182
2032,armas (1365).jpg,500,333,pistol,17,12,494,323
2033,armas (167).jpg,620,413,pistol,268,63,547,275
2034,armas (2119).jpg,650,400,pistol,1,3,608,267
2035,armas (2549).jpg,160,120,pistol,10,3,158,115
2036,armas (864).jpg,259,195,pistol,17,22,67,86
2037,armas (2267).jpg,160,120,pistol,2,2,157,120
2038,armas (1918).jpg,3000,2208,pistol,605,631,1936,1390
2039,armas (1918).jpg,3000,2208,pistol,1781,1145,2881,1931
2040,armas (1918).jpg,3000,2208,pistol,1467,324,2853,1252
2041,armas (2637).jpg,160,120,pistol,2,2,156,117
2042,armas (649).jpg,494,250,pistol,26,1,490,249
2043,armas (219).jpg,1300,956,pistol,1,263,495,688
2044,armas (2322).jpg,160,120,pistol,3,1,156,118
2045,armas (2288).jpg,160,120,pistol,2,3,156,115
2046,armas (1627).jpg,500,255,pistol,207,115,254,159
2047,armas (2908).jpg,156,235,pistol,29,73,91,159
2048,armas (425).jpg,1024,1024,pistol,217,256,406,544
2049,armas (425).jpg,1024,1024,pistol,117,690,402,879
2050,armas (425).jpg,1024,1024,pistol,513,17,837,187
2051,armas (425).jpg,1024,1024,pistol,398,710,740,917
2052,armas (425).jpg,1024,1024,pistol,83,298,271,613
2053,armas (425).jpg,1024,1024,pistol,1,512,206,748
2054,armas (425).jpg,1024,1024,pistol,10,263,117,460
2055,armas (425).jpg,1024,1024,pistol,502,298,740,537
2056,armas (425).jpg,1024,1024,pistol,544,421,890,598
2057,armas (425).jpg,1024,1024,pistol,556,848,787,1017
2058,armas (425).jpg,1024,1024,pistol,829,17,1021,310
2059,armas (425).jpg,1024,1024,pistol,171,52,498,233
2060,armas (425).jpg,1024,1024,pistol,410,187,752,321
2061,armas (425).jpg,1024,1024,pistol,363,594,713,725
2062,armas (833).jpg,300,151,pistol,13,16,291,132
2063,armas (130).jpg,450,300,pistol,139,74,226,258
2064,armas (560).jpg,3872,2592,pistol,361,754,3061,2304
2065,armas (1762).jpg,508,256,pistol,13,14,496,243
2066,armas (2621).jpg,160,120,pistol,3,1,156,118
2067,armas (2271).jpg,160,120,pistol,4,1,158,116
2068,armas (2334).jpg,160,120,pistol,1,1,157,119
2069,armas (1148).jpg,1280,854,pistol,40,235,386,759
2070,armas (1148).jpg,1280,854,pistol,306,99,624,587
2071,armas (1148).jpg,1280,854,pistol,522,261,856,801
2072,armas (1148).jpg,1280,854,pistol,664,83,968,567
2073,armas (1148).jpg,1280,854,pistol,898,205,1244,737
2074,armas (960).jpg,183,275,pistol,142,35,175,92
2075,armas (433).jpg,449,298,pistol,105,41,345,212
2076,armas (1631).jpg,500,281,pistol,18,16,476,243
2077,armas (1261).jpg,500,375,pistol,37,72,290,297
2078,armas (599).jpg,2496,1863,pistol,831,517,1903,1017
2079,armas (1774).jpg,463,323,pistol,18,17,433,291
2080,armas (576).jpg,600,337,pistol,155,174,434,328
2081,armas (1324).jpg,576,498,pistol,30,28,544,447
2082,armas (2158).jpg,634,816,pistol,163,300,270,493
2083,armas (2158).jpg,634,816,pistol,371,314,506,562
2084,armas (825).jpg,300,196,pistol,38,64,214,168
2085,armas (2226).jpg,160,120,pistol,9,13,155,112
2086,armas (46).jpg,450,332,pistol,181,62,449,331
2087,armas (2676).jpg,160,120,pistol,2,1,156,119
2088,armas (1959).jpg,1500,1187,pistol,190,204,1138,788
2089,armas (258).jpg,468,446,pistol,53,42,116,121
2090,armas (2363).jpg,160,120,pistol,11,35,143,107
2091,armas (2699).jpg,160,120,pistol,7,7,154,113
2092,armas (2733).jpg,160,120,pistol,4,3,157,115
2093,armas (1236).jpg,500,375,pistol,26,60,485,331
2094,armas (2949).jpg,660,283,pistol,78,15,648,257
2095,armas (1666).jpg,500,399,pistol,24,188,129,221
2096,armas (464).jpg,1023,683,pistol,171,78,498,581
2097,armas (937).jpg,266,189,pistol,31,45,189,163
2098,armas (872).jpg,254,199,pistol,105,50,140,126
2099,armas (171).jpg,640,480,pistol,28,24,441,448
2100,armas (1689).jpg,500,375,pistol,331,147,355,173
2101,armas (1373).jpg,500,327,pistol,34,1,456,327
2102,armas (521).jpg,286,176,pistol,207,40,286,105
2103,armas (2387).jpg,160,120,pistol,3,1,155,116
2104,armas (1952).jpg,1001,1600,pistol,560,102,623,263
2105,armas (1051).jpg,1000,1193,pistol,79,203,1000,562
2106,armas (603).jpg,5616,3744,pistol,570,365,5145,3590
2107,armas (1401).jpg,500,375,pistol,126,89,373,211
2108,armas (1401).jpg,500,375,pistol,81,217,360,363
2109,armas (1114).jpg,600,425,pistol,42,141,166,203
2110,armas (316).jpg,269,194,pistol,165,64,183,117
2111,armas (1544).jpg,500,375,pistol,181,136,289,279
2112,armas (1817).jpg,640,444,pistol,172,200,288,389
2113,armas (2368).jpg,160,120,pistol,5,1,159,115
2114,armas (2692).jpg,160,120,pistol,3,1,157,117
2115,armas (195).jpg,139,300,pistol,1,140,28,169
2116,armas (1397).jpg,336,495,pistol,116,137,154,181
2117,armas (2041).jpg,615,410,pistol,268,93,439,230
2118,armas (896).jpg,300,168,pistol,2,1,169,162
2119,armas (2411).jpg,160,120,pistol,1,2,158,114
2120,armas (879).jpg,259,194,pistol,83,83,231,194
2121,armas (2554).jpg,160,120,pistol,5,3,156,119
2122,armas (1728).jpg,500,375,pistol,313,122,383,157
2123,armas (1682).jpg,500,375,pistol,94,67,140,82
2124,armas (1378).jpg,365,500,pistol,60,394,155,461
2125,armas (1378).jpg,365,500,pistol,207,386,337,476
2126,armas (1378).jpg,365,500,pistol,51,281,159,365
2127,armas (1378).jpg,365,500,pistol,176,275,319,365
2128,armas (1378).jpg,365,500,pistol,179,178,310,263
2129,armas (480).jpg,170,170,pistol,89,89,112,113
2130,armas (1456).jpg,500,338,pistol,39,155,149,207
2131,armas (654).jpg,320,210,pistol,77,94,162,134
2132,armas (654).jpg,320,210,pistol,54,148,133,189
2133,armas (1006).jpg,94,206,pistol,1,25,31,64
2134,armas (204).jpg,728,546,pistol,3,45,355,526
2135,armas (204).jpg,728,546,pistol,347,29,720,520
2136,armas (2780).jpg,300,188,pistol,21,5,276,144
2137,armas (1905).jpg,1300,1330,pistol,144,254,836,640
2138,armas (2295).jpg,160,120,pistol,7,4,154,113
2139,armas (1840).jpg,500,371,pistol,211,32,425,125
2140,armas (711).jpg,660,660,pistol,27,219,431,488
2141,armas (1513).jpg,375,500,pistol,227,132,267,174
2142,armas (341).jpg,450,370,pistol,115,106,170,206
2143,armas (2446).jpg,160,120,pistol,3,3,158,116
2144,armas (2016).jpg,1280,1920,pistol,226,660,603,1451
2145,armas (1790).jpg,610,404,pistol,124,65,320,403
2146,armas (592).jpg,800,430,pistol,231,40,554,419
2147,armas (438).jpg,796,1023,pistol,214,367,378,494
2148,armas (2915).jpg,112,168,pistol,58,63,111,113
2149,armas (2850).jpg,1154,1154,pistol,69,323,656,908
2150,armas (2503).jpg,160,120,pistol,3,1,155,118
2151,armas (2153).jpg,600,450,pistol,32,101,100,154
2152,armas (984).jpg,259,194,pistol,79,120,102,152
2153,armas (1913).jpg,225,300,pistol,52,162,75,206
2154,armas (2796).jpg,601,331,pistol,6,71,163,207
2155,armas (212).jpg,728,481,pistol,166,194,333,407
2156,armas (1010).jpg,195,258,pistol,56,22,117,86
2157,armas (642).jpg,640,360,pistol,308,179,366,296
2158,armas (1440).jpg,500,375,pistol,169,64,235,126
2159,armas (1440).jpg,500,375,pistol,257,69,319,122
2160,armas (1155).jpg,570,374,pistol,31,292,82,328
2161,armas (357).jpg,450,320,pistol,195,101,353,204
2162,armas (1856).jpg,1300,1048,pistol,587,308,725,400
2163,armas (2779).jpg,590,300,pistol,105,11,480,295
2164,armas (2283).jpg,160,120,pistol,3,1,157,118
2165,armas (2903).jpg,168,112,pistol,33,33,60,72
2166,armas (1786).jpg,160,89,pistol,6,31,159,61
2167,armas (2450).jpg,160,120,pistol,5,2,155,112
2168,armas (992).jpg,259,194,pistol,183,1,253,58
2169,armas (2515).jpg,160,120,pistol,3,3,158,118
2170,armas (1293).jpg,333,500,pistol,33,14,127,258
2171,armas (1769).jpg,400,268,pistol,2,2,400,229
2172,armas (2846).jpg,969,606,pistol,586,307,700,498
2173,armas (1417).jpg,500,449,pistol,113,122,190,271
2174,armas (615).jpg,900,674,pistol,522,470,596,534
2175,armas (1047).jpg,275,183,pistol,67,12,230,88
2176,armas (245).jpg,320,240,pistol,78,9,300,134
2177,armas (1944).jpg,1500,1100,pistol,250,115,1135,690
2178,armas (2391).jpg,160,120,pistol,7,18,150,112
2179,armas (1801).jpg,900,599,pistol,268,97,557,447
2180,armas (1801).jpg,900,599,pistol,134,107,465,592
2181,armas (750).jpg,786,596,pistol,80,221,380,502
2182,armas (750).jpg,786,596,pistol,408,148,617,369
2183,armas (300).jpg,1446,988,pistol,55,102,1358,891
2184,armas (1102).jpg,1400,856,pistol,171,84,1315,460
2185,armas (2407).jpg,160,120,pistol,3,1,158,119
2186,armas (880).jpg,208,242,pistol,54,46,145,188
2187,armas (2057).jpg,555,640,pistol,385,354,451,449
2188,armas (1381).jpg,500,375,pistol,35,15,500,280
2189,armas (479).jpg,168,111,pistol,14,39,36,73
2190,armas (183).jpg,1024,576,pistol,46,18,1002,488
2191,armas (2954).jpg,1000,744,pistol,9,1,986,739
2192,armas (496).jpg,300,168,pistol,83,23,243,159
2193,armas (1694).jpg,500,333,pistol,31,78,500,309
2194,armas (2811).jpg,728,546,pistol,204,43,429,357
2195,armas (2542).jpg,160,120,pistol,2,3,158,115
2196,armas (2112).jpg,160,120,pistol,12,22,149,95
2197,armas (2305).jpg,160,120,pistol,5,1,157,114
2198,armas (2755).jpg,160,120,pistol,1,3,158,117
2199,armas (1529).jpg,500,375,pistol,96,13,499,373
2200,armas (1483).jpg,250,138,pistol,16,14,227,117
2201,armas (681).jpg,620,312,pistol,26,52,588,300
2202,armas (1179).jpg,640,360,pistol,88,177,104,207
2203,armas (1179).jpg,640,360,pistol,291,122,333,216
2204,armas (1196).jpg,500,375,pistol,9,22,479,328
2205,armas (1895).jpg,1300,960,pistol,202,252,769,638
2206,armas (2610).jpg,160,120,pistol,5,2,158,112
2207,armas (20).jpg,1300,877,pistol,754,338,1069,598
2208,armas (117).jpg,113,168,pistol,24,71,52,96
2209,armas (1745).jpg,500,350,pistol,12,19,492,330
2210,armas (547).jpg,283,178,pistol,1,41,238,177
2211,armas (814).jpg,300,152,pistol,15,5,284,137
2212,armas (2169).jpg,160,120,pistol,2,4,157,115
2213,armas (951).jpg,356,141,pistol,14,3,287,131
2214,armas (2186).jpg,160,120,pistol,5,3,156,115
2215,armas (1250).jpg,500,333,pistol,187,120,264,161
2216,armas (1600).jpg,500,331,pistol,225,172,277,247
2217,armas (286).jpg,700,416,pistol,27,12,495,393
2218,armas (1084).jpg,450,319,pistol,49,110,248,241
2219,armas (2702).jpg,160,120,pistol,4,2,155,116
2220,armas (98).jpg,113,168,pistol,77,47,103,81
2221,armas (1987).jpg,900,675,pistol,95,39,775,643
2222,armas (77).jpg,1300,1300,pistol,57,290,1268,1157
2223,armas (1968).jpg,420,316,pistol,63,78,326,224
2224,armas (2217).jpg,160,120,pistol,4,3,158,112
2225,armas (1591).jpg,500,375,pistol,151,53,317,268
2226,armas (1591).jpg,500,375,pistol,245,126,409,347
2227,armas (269).jpg,640,487,pistol,217,199,408,372
2228,armas (639).jpg,600,435,pistol,113,107,400,326
2229,armas (2094).jpg,640,444,pistol,73,124,329,325
2230,armas (510).jpg,300,168,pistol,167,69,211,108
2231,armas (1712).jpg,500,375,pistol,16,25,500,349
2232,armas (1342).jpg,1024,432,pistol,4,1,1019,431
2233,armas (1657).jpg,400,300,pistol,44,10,344,276
2234,armas (2978).jpg,507,339,pistol,17,14,479,318
2235,armas (455).jpg,1023,683,pistol,421,85,624,308
2236,armas (2581).jpg,160,120,pistol,2,5,157,116
2237,armas (1991).jpg,251,188,pistol,82,85,96,109
2238,armas (1991).jpg,251,188,pistol,139,85,151,111
2239,armas (2344).jpg,160,120,pistol,5,3,153,112
2240,armas (1092).jpg,538,218,pistol,28,1,389,217
2241,armas (290).jpg,900,601,pistol,637,185,779,367
2242,armas (1138).jpg,300,199,pistol,49,13,256,188
2243,armas (785).jpg,300,180,pistol,6,8,290,173
2244,armas (1587).jpg,500,386,pistol,339,111,368,128
2245,armas (2201).jpg,160,120,pistol,2,1,157,108
2246,armas (2651).jpg,160,120,pistol,2,3,158,116
2247,armas (61).jpg,1300,866,pistol,492,51,900,569
2248,armas (1354).jpg,500,458,pistol,18,25,478,346
2249,armas (1704).jpg,402,500,pistol,127,174,155,194
2250,armas (506).jpg,275,184,pistol,106,48,238,140
2251,armas (2578).jpg,160,120,pistol,3,3,158,118
2252,armas (855).jpg,213,237,pistol,83,92,183,125
2253,armas (2128).jpg,634,634,pistol,118,239,183,356
2254,armas (2128).jpg,634,634,pistol,288,274,329,395
2255,armas (2128).jpg,634,634,pistol,258,276,293,384
2256,armas (2597).jpg,160,120,pistol,3,1,156,118
2257,armas (1211).jpg,500,348,pistol,8,11,491,304
2258,armas (1641).jpg,500,400,pistol,16,110,198,375
2259,armas (1495).jpg,500,375,pistol,15,20,489,280
2260,armas (2743).jpg,160,120,pistol,8,11,151,111
2261,armas (2313).jpg,160,120,pistol,2,6,155,118
2262,armas (1929).jpg,1038,1600,pistol,1,87,1034,1497
2263,armas (1883).jpg,480,274,pistol,1,1,480,274
2264,armas (2256).jpg,160,120,pistol,1,3,157,117
2265,armas (228).jpg,700,393,pistol,251,140,600,344
2266,armas (678).jpg,560,364,pistol,383,127,452,177
2267,armas (382).jpg,660,399,pistol,73,35,233,228
2268,armas (2485).jpg,160,120,pistol,2,4,158,118
2269,armas (802).jpg,300,300,pistol,8,62,278,237
2270,armas (551).jpg,268,188,pistol,36,58,184,156
2271,armas (1753).jpg,500,375,pistol,76,80,390,375
2272,armas (1303).jpg,300,275,pistol,2,2,300,273
2273,armas (2939).jpg,1026,1300,pistol,331,416,543,552
2274,armas (1616).jpg,500,375,pistol,50,70,373,348
2275,armas (414).jpg,681,1023,pistol,134,197,334,592
2276,armas (414).jpg,681,1023,pistol,3,212,198,535
2277,armas (2190).jpg,160,120,pistol,1,3,157,116
2278,armas (947).jpg,200,155,pistol,81,43,107,98
2279,armas (930).jpg,238,212,pistol,104,39,195,209
2280,armas (1231).jpg,500,400,pistol,273,120,375,244
2281,armas (463).jpg,1023,682,pistol,351,139,596,682
2282,armas (199).jpg,768,576,pistol,9,81,713,512
2283,armas (1661).jpg,564,423,pistol,27,44,519,319
2284,armas (1374).jpg,500,403,pistol,1,147,356,391
2285,armas (176).jpg,1024,768,pistol,335,2,939,704
2286,armas (1724).jpg,358,500,pistol,19,61,74,198
2287,armas (526).jpg,262,192,pistol,49,21,185,137
2288,armas (2558).jpg,160,120,pistol,4,2,156,118
2289,armas (875).jpg,275,183,pistol,28,3,139,181
2290,armas (2671).jpg,160,120,pistol,1,3,158,115
2291,armas (41).jpg,1500,1124,pistol,1126,247,1287,458
2292,armas (2364).jpg,160,120,pistol,17,18,141,107
2293,armas (2734).jpg,160,120,pistol,7,14,156,114
2294,armas (2919).jpg,168,118,pistol,37,36,76,62
2295,armas (2919).jpg,168,118,pistol,97,38,125,59
2296,armas (1636).jpg,500,333,pistol,99,11,485,331
2297,armas (434).jpg,682,1023,pistol,137,530,226,643
2298,armas (988).jpg,256,197,pistol,17,50,66,84
2299,armas (822).jpg,300,196,pistol,3,27,283,182
2300,armas (1289).jpg,500,374,pistol,249,136,262,149
2301,armas (571).jpg,603,286,pistol,353,114,394,153
2302,armas (1773).jpg,461,332,pistol,14,20,424,293
2303,armas (121).jpg,660,440,pistol,447,158,559,221
2304,armas (2626).jpg,160,120,pistol,4,2,154,116
2305,armas (2276).jpg,160,120,pistol,5,1,155,115
2306,armas (2763).jpg,160,120,pistol,2,1,152,114
2307,armas (2299).jpg,160,120,pistol,2,28,149,106
2308,armas (588).jpg,450,314,pistol,167,83,226,135
2309,armas (422).jpg,1023,682,pistol,309,212,509,562
2310,armas (1620).jpg,500,333,pistol,29,82,464,252
2311,armas (137).jpg,168,133,pistol,75,51,100,77
2312,armas (567).jpg,640,480,pistol,35,145,371,307
2313,armas (567).jpg,640,480,pistol,142,272,537,429
2314,armas (2519).jpg,160,120,pistol,2,1,155,117
2315,armas (834).jpg,1024,768,pistol,484,296,839,446
2316,armas (2149).jpg,731,1024,pistol,64,108,192,215
2317,armas (2260).jpg,160,120,pistol,4,2,157,116
2318,armas (2325).jpg,160,120,pistol,5,1,154,113
2319,armas (2775).jpg,160,120,pistol,2,3,159,118
2320,armas (1509).jpg,500,195,pistol,84,44,94,56
2321,armas (1509).jpg,500,195,pistol,212,42,223,57
2322,armas (1677).jpg,491,248,pistol,4,2,481,244
2323,armas (475).jpg,1024,1024,pistol,352,106,952,787
2324,armas (1227).jpg,500,375,pistol,84,56,439,289
2325,armas (926).jpg,270,187,pistol,75,51,245,149
2326,armas (863).jpg,183,275,pistol,87,90,162,224
2327,armas (530).jpg,259,194,pistol,4,60,207,125
2328,armas (1732).jpg,400,272,pistol,45,78,165,130
2329,armas (160).jpg,728,1024,pistol,64,327,171,433
2330,armas (1362).jpg,500,334,pistol,216,53,381,205
2331,armas (57).jpg,645,437,pistol,172,35,424,325
2332,armas (1948).jpg,1500,1176,pistol,613,345,813,745
2333,armas (2667).jpg,160,120,pistol,4,1,157,117
2334,armas (2237).jpg,160,120,pistol,3,3,156,118
2335,armas (249).jpg,432,324,pistol,194,121,258,163
2336,armas (619).jpg,1680,1050,pistol,491,423,810,726
2337,armas (2372).jpg,160,120,pistol,8,5,154,103
2338,armas (2688).jpg,160,120,pistol,4,4,154,113
2339,armas (2535).jpg,160,120,pistol,4,1,154,113
2340,armas (1749).jpg,413,423,pistol,100,90,375,393
2341,armas (2866).jpg,400,600,pistol,21,155,155,405
2342,armas (1319).jpg,883,1000,pistol,71,38,829,946
2343,armas (2923).jpg,113,168,pistol,41,27,100,83
2344,armas (2889).jpg,1300,911,pistol,177,293,912,753
2345,armas (2020).jpg,506,307,pistol,26,16,482,296
2346,armas (2470).jpg,160,120,pistol,2,1,157,116
2347,armas (1175).jpg,1280,1007,pistol,83,77,1239,945
2348,armas (377).jpg,600,248,pistol,348,25,389,72
2349,armas (1525).jpg,500,333,pistol,102,81,423,312
2350,armas (727).jpg,420,150,pistol,4,58,206,116
2351,armas (727).jpg,420,150,pistol,284,1,338,147
2352,armas (1876).jpg,800,530,pistol,1,135,284,427
2353,armas (2759).jpg,160,120,pistol,5,3,159,119
2354,armas (1933).jpg,450,320,pistol,288,78,419,224
2355,armas (1899).jpg,640,499,pistol,182,175,246,244
2356,armas (232).jpg,434,578,pistol,284,189,332,239
2357,armas (1030).jpg,183,275,pistol,28,37,64,99
2358,armas (662).jpg,639,360,pistol,261,121,391,325
2359,armas (1460).jpg,500,375,pistol,26,96,498,348
2360,armas (398).jpg,682,1023,pistol,401,302,585,558
2361,armas (2831).jpg,1200,800,pistol,553,302,833,511
2362,armas (2562).jpg,160,120,pistol,4,2,151,118
2363,armas (2098).jpg,2000,1333,pistol,1045,288,1990,1131
2364,armas (2132).jpg,600,376,pistol,292,118,438,203
2365,armas (2427).jpg,160,120,pistol,33,4,130,114
2366,armas (2077).jpg,500,400,pistol,20,42,415,212
2367,armas (459).jpg,682,1023,pistol,178,169,306,415
2368,armas (94).jpg,682,1024,pistol,198,259,234,362
2369,armas (1821).jpg,1024,1024,pistol,1,207,851,818
2370,armas (770).jpg,300,196,pistol,3,4,293,190
2371,armas (1088).jpg,2804,2104,pistol,783,633,2056,1147
2372,armas (1572).jpg,500,340,pistol,13,26,482,296
2373,armas (320).jpg,270,194,pistol,120,38,184,88
2374,armas (1122).jpg,449,300,pistol,109,70,348,175
2375,armas (1437).jpg,500,375,pistol,1,40,500,357
2376,armas (635).jpg,600,336,pistol,13,16,551,306
2377,armas (265).jpg,634,433,pistol,350,161,581,324
2378,armas (1964).jpg,620,465,pistol,1,1,479,395
2379,armas (2124).jpg,900,598,pistol,82,171,216,276
2380,armas (859).jpg,280,180,pistol,121,40,228,124
2381,armas (2574).jpg,160,120,pistol,6,1,155,119
2382,armas (2827).jpg,800,556,pistol,24,19,743,281
2383,armas (1358).jpg,500,404,pistol,16,31,223,284
2384,armas (1358).jpg,500,404,pistol,267,36,478,292
2385,armas (2962).jpg,1425,725,pistol,837,181,1193,459
2386,armas (2061).jpg,640,456,pistol,161,124,530,362
2387,armas (2431).jpg,160,120,pistol,2,1,158,116
2388,armas (1134).jpg,560,368,pistol,201,41,456,303
2389,armas (1564).jpg,500,375,pistol,18,71,489,274
2390,armas (2718).jpg,160,120,pistol,2,1,158,115
2391,armas (1837).jpg,610,915,pistol,151,183,207,232
2392,armas (1837).jpg,610,915,pistol,401,186,433,235
2393,armas (1837).jpg,610,915,pistol,80,506,125,557
2394,armas (1837).jpg,610,915,pistol,391,515,422,593
2395,armas (1837).jpg,610,915,pistol,76,838,111,904
2396,armas (2348).jpg,160,120,pistol,5,7,157,115
2397,armas (273).jpg,383,325,pistol,174,82,259,143
2398,armas (789).jpg,300,164,pistol,17,37,282,135
2399,armas (1071).jpg,640,360,pistol,269,72,566,271
2400,armas (1421).jpg,500,334,pistol,22,153,233,246
2401,armas (1421).jpg,500,334,pistol,265,136,478,247
2402,armas (2870).jpg,1280,720,pistol,570,362,770,590
2403,armas (2523).jpg,160,120,pistol,1,4,155,115
2404,armas (2173).jpg,160,120,pistol,3,4,155,118
2405,armas (2466).jpg,160,120,pistol,33,29,144,101
2406,armas (2036).jpg,1300,1066,pistol,581,258,1297,978
2407,armas (418).jpg,680,1024,pistol,438,169,633,431
2408,armas (2935).jpg,343,450,pistol,233,91,315,178
2409,armas (2935).jpg,343,450,pistol,33,43,122,151
2410,armas (731).jpg,1280,960,pistol,71,287,605,872
2411,armas (731).jpg,1280,960,pistol,702,270,1245,938
2412,armas (1533).jpg,375,500,pistol,72,121,375,487
2413,armas (1499).jpg,500,320,pistol,2,12,492,310
2414,armas (361).jpg,640,956,pistol,25,206,609,549
2415,armas (1163).jpg,700,525,pistol,319,22,388,74
2416,armas (1163).jpg,700,525,pistol,53,200,130,277
2417,armas (1163).jpg,700,525,pistol,174,55,217,88
2418,armas (1163).jpg,700,525,pistol,200,394,241,423
2419,armas (1163).jpg,700,525,pistol,532,29,586,84
2420,armas (1163).jpg,700,525,pistol,351,311,397,356
2421,armas (1163).jpg,700,525,pistol,606,324,644,353
2422,armas (1163).jpg,700,525,pistol,438,373,470,387
2423,armas (1163).jpg,700,525,pistol,479,505,513,524
2424,armas (1163).jpg,700,525,pistol,255,160,291,173
2425,armas (1163).jpg,700,525,pistol,479,145,513,162
2426,armas (1476).jpg,500,373,pistol,33,58,428,319
2427,armas (674).jpg,620,413,pistol,67,35,336,320
2428,armas (1925).jpg,400,211,pistol,3,3,383,203
2429,armas (1861).jpg,1300,1134,pistol,230,618,685,996
2430,armas (730).jpg,800,683,pistol,526,430,687,554
2431,armas (1532).jpg,500,375,pistol,159,144,400,350
2432,armas (360).jpg,661,496,pistol,30,261,198,494
2433,armas (1498).jpg,500,375,pistol,27,17,476,298
2434,armas (1162).jpg,2000,1000,pistol,334,43,1996,978
2435,armas (1477).jpg,334,500,pistol,80,251,269,476
2436,armas (675).jpg,300,300,pistol,19,44,282,207
2437,armas (1027).jpg,183,275,pistol,73,125,100,183
2438,armas (225).jpg,615,409,pistol,166,25,376,293
2439,armas (1924).jpg,815,516,pistol,3,3,813,512
